
id,company_name,title,category,description,location,min_salary,max_salary,skills,employment_type,work_type,commission_fee,commission_type,no_of_openings,status,hiring_need,created_at,updated_at,posted_by,assigned_to,shift_timings,language,min_experience,min_age,qualification,max_experience,max_age,location_link,tenure_in_days,street,area,city,pincode,keywords,company_id,company_logo_url,salary_mode,currency
7394da45-6c17-4278-975d-5125af4f603d,"Shaadi.com","Team Lead - Telesales Shaadi.com","ITES","We are seeking an experienced Team Lead for our telesales team based in Chennai. This role is perfect for a dynamic individual with a proven track record in telesales, inside sales, or B2C sales, who thrives in a leadership position. The ideal candidate will bring a minimum of 2 years of team lead experience in a high-pressure sales environment.As a Team Lead, you will be responsible for managing and motivating a team to achieve sales targets, providing guidance and support, and ensuring efficient operations within the telesales process. You will oversee daily activities, monitor performance metrics, and implement strategies to enhance productivity and sales outcomes.Key Responsibilities:- Lead and supervise a team of telesales representatives.- Drive team performance to meet and exceed sales targets.- Provide training, coaching, and feedback to team members.- Monitor and evaluate team performance and productivity.- Ensure adherence to company policies and procedures.Qualifications:- Minimum 2 years of team lead experience in telesales or a related field.- Strong background in telesales, inside sales, or B2C sales.- Excellent leadership and communication skills.- HSC qualification is acceptable.Compensation:- Salary: Up to ₹40,000 - ₹45,000 in hand.Additional Details:- 1 rotational day off.- Shift timing: 10 AM - 7 PM.- Interview Mode: Face-to-Face (profiles need to be shared prior to scheduling interviews).Address:","Metro 1 Building, 3rd Floor, Unit Old No. 162, 163 New No: 28 & 30, Kodambakkam High Road, Nungambakkam, Chennai, 600034",40000,50000,"English, telesales","Permanent Employment (Full-time)","On Site",6,"Percentage",5,"Open","Immediate","2024-08-16T14:19:24.000Z","2024-09-14T13:31:56.000Z","info@victaman.com",,"Day Shifts","English",2,18,"Graduation (10 + 2 + 3)",5,35,"https://maps.google.com/maps?q=13.0532383%2C80.2473208&z=17&hl=en",90,"Metro 1 Building, 3rd Floor, Unit Old No. 162, 163 New No: 28 & 30, Kodambakkam High Road","Nungambakkam","Chennai","600034","Team Lead Telesales, Telesales Team Lead, Inside Sales Team Lead, B2C Sales Team Lead, Chennai Sales Jobs, Telesales Leadership Roles, Team Lead Telesales Chennai, Telesales Manager Jobs, Telesales Leadership Opportunities, Telesales Supervisor, Team Lead Sales Experience, Sales Team Lead Openings, Telesales Jobs Chennai, Telesales Lead Position, Telesales Team Management, Sales Team Lead Role, Telesales Job Openings, Team Lead Inside Sales Chennai, Telesales Leadership Position, Telesales Manager Salary, Telesales Team Lead Hiring, Team Lead B2C Sales, Sales Team Lead Chennai, Telesales Jobs with Salary, Telesales Job Description, Team Lead Voice Process, Chennai Inside Sales Jobs, Telesales Lead Recruitment, Sales Leadership Jobs Chennai, Telesales TL Jobs, Team Lead Telesales Requirements","77b2089a-57e1-4933-a089-0ac096ffb2ff","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/shaadi.png-1720763792790",,
946de09e-ded4-4946-96f0-b23741c175ec,"ECPL- ExpertCallers Solutions Private Limited","Business Development Executive ","BPO","Job Description: Business Development ExecutiveWe are seeking a dynamic and results-driven Business Development Executive for a critical role in our team. This position is ideal for an individual with outstanding BD skills, looking to thrive in a fast-paced environment. The role requires working in the US shift and is based on a Business Development (BD) project that demands exceptional caliber in securing and growing business opportunities.Key Responsibilities:- Identify and pursue new business opportunities within the US market.- Develop and implement strategic business development plans to meet and exceed revenue targets.- Build and maintain strong relationships with clients, ensuring high levels of customer satisfaction.- Conduct market research to stay informed about industry trends and competitor activities.- Collaborate with internal teams to tailor solutions that address client needs effectively.Qualifications:- Proven track record in business development or a related field.- Excellent communication and negotiation skills.- Strong analytical abilities and a strategic mindset.- Ability to work independently and manage time effectively.Compensation:- Salary range: *.55,000 - *.60,000 per month.If you have the exceptional BD caliber and are ready to make an impact, we encourage you to apply. Join us in driving success and growth in a vibrant and challenging environment.","1877/4, 80 Feet Rd, HBR Layout 2nd Block, 1st Stage, HBR Layout,, Bengaluru, 560043",50000,60000,"English","Permanent Employment (Full-time)","On Site",6,"Percentage",10,"Open","Immediate","2024-08-16T14:11:37.000Z","2024-09-14T13:32:20.000Z","info@victaman.com",,"Night Shifts","English",1,18,"12th",10,35,"https://maps.app.goo.gl/CAJm7BQ05UDDYH5N9",90,"1877/4, 80 Feet Rd, HBR Layout 2nd Block, 1st Stage ","HBR Layout,","Bengaluru","560043","Business Development Executive, BD Executive, Business Development Jobs, Business Development US Shift, Business Development Careers, Business Development Specialist, BD Specialist, US Market Business Development, Business Development Opportunities, BD Role, Business Development Manager, Business Development Professional, Business Development Executive Salary, Business Development Positions, Business Development Consultant, US Shift Jobs, BD Job Openings, Business Development Executive Recruitment, BD Project, Business Development Salary Range, Business Development Executive Requirements, Business Development Executive Hiring, Business Development Executive Skills, Business Development Executive Responsibilities, BD Executive Employment, BD Executive Job Description, Business Development Executive Career Path, High-Caliber BD Roles, BD Executive US Market, Business Development Executive Opportunities","27476957-02b8-4804-bcba-ca18902b4ee4","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/ecpl.png-1720769900509",,
c95a581e-8d15-4149-91c9-12d323b006d2,"Frankfinn Aviation Service Pvt Ltd.","Tele Counsellor- Domestic","Aviation","Job Title: Tele Counsellor - DomesticCompany: Frankfinn Aviation Services Private LimitedFunction: Call CentreWorking Hours: 10 AM to 7 PM (Monday to Saturday) Week Off: Sunday (Fixed)Minimum Education: Graduate/Undergraduate (12th Pass with result in hand) Experience: Minimum 6 months Age Range: 18 to 34 years Gender: Female/Male Industry Exposure Required: Fluent in Tamil, Kannada, and English Job Role:As a Tele Counsellor at Frankfinn Aviation Services, you will be integral to our lead generation efforts. Your role involves making outgoing calls to prospective students, providing detailed information about our courses, and encouraging them to attend free career counselling sessions at our institutes.You will also be responsible for conducting timely follow-ups to ensure that interested candidates visit our centers. Candidates should have prior outbound tele-calling experience and be adept at engaging potential students. Fluency in Tamil, Kannada, and English is essential for effective communication.Compensation: Competitive salary ranging from 18K to 22K in-hand, with potential for salary hikes based on current pay.","Amar Plaza, Shop No. 19, Krishna Industrial Layout, Hosur Rd, Koramangala, Bengaluru, 560029",18000,22000,"Computer, Customer Support, Sales","Permanent Employment (Full-time)","On Site",5000,"Fixed",30,"Open","Immediate","2024-08-10T11:42:12.000Z","2025-04-11T08:41:27.000Z","info@victaman.com",,"Day Shifts","English, Kannada, Hindi",0.6,18,"12th",5,30,"https://maps.app.goo.gl/ZdWZiTQ9HZ82n9kPA",60,"Amar Plaza, Shop No. 19, Krishna Industrial Layout, Hosur Rd ","Koramangala","Bengaluru","560029","Tele Counsellor jobs, Outbound call centre jobs, Telecaller roles, Frankfinn Aviation jobs, Domestic telecalling jobs, Tele Counsellor vacancies, Call centre jobs Tamil Kannada English, Telecaller positions, Counselling jobs in call centre, Lead generation telecaller, Frankfinn careers, Tele Counsellor job openings, Telecalling jobs in aviation, Outbound telecalling roles, Telecaller jobs 18K to 22K, Tele Counsellor job description, Telecaller job requirements, Frankfinn Aviation Services jobs, Domestic telecaller openings, Tamil Kannada English telecalling, Tele Counsellor job in call centre, Telecaller career opportunities, Tele Counsellor in aviation industry, Outbound telecalling jobs Tamil Kannada, Tele Counsellor role Frankfinn, Telecaller jobs with career growth, Frankfinn Aviation telecalling jobs, Tele Counsellor job application, Call centre jobs with fixed week off, Tele Counsellor job 10 AM to 7 PM","3b1c6c1b-bff1-4d08-8d9e-55e2c799763f","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/images.png-1722427577848",,
af838a70-ea17-4945-9ff5-bd916fff6123,"Frankfinn Aviation Service Pvt Ltd.","Tele Counsellor (Domestic Voice Process) ","Other","We are looking for a dedicated and skilled Tele Counsellor for our Domestic Voice Process team. As a Tele Counsellor, you will play a crucial role in guiding and assisting clients through our services, ensuring a positive experience and helping them make informed decisions. You will be responsible for handling inbound and outbound calls, addressing client inquiries, and providing expert advice.Key Responsibilities:- Engage with clients over the phone to understand their needs and provide relevant information.- Offer personalized counselling based on client requirements and company offerings.- Handle queries and resolve issues promptly to ensure customer satisfaction.- Maintain accurate records of client interactions and feedback.- Follow up on leads and convert prospects into satisfied customers.- Achieve or exceed individual and team performance targets.Requirements:- Minimum education: Graduate or Undergraduates (12th Pass with result in hand).- Previous experience in a voice process or customer service role is preferred.- Excellent communication skills in English and Hindi.- Strong problem-solving abilities and a customer-oriented approach.- Ability to work in a fast-paced environment with a positive attitude.If you are passionate about customer service and looking to be a part of a dynamic team, apply now to join us as a Tele Counsellor.","Plot -21A, Udyog Vihar phase 4, Near Genpact building, Sector 18, Gurgaon, 122015",15000,30000,"Basic Computer Knowledge","Permanent Employment (Full-time)","On Site",5000,"Fixed",200,"Open","Immediate","2024-07-31T12:20:03.000Z","2024-09-10T03:47:54.000Z","info@victaman.com",,"Day Shifts","English, Hindi",2,18,"Graduation (10 + 2 + 3)",10,34,"https://maps.app.goo.gl/6JTv9RBwEqUKY8Ge7",90,"Plot -21A, Udyog Vihar phase 4, Near Genpact building","Sector 18","Gurgaon","122015","ele Counsellor Jobs, Domestic Voice Process Careers, Voice Process Counsellor Positions, Customer Service Counsellor Jobs, Tele Counsellor Domestic Voice, Voice Process Job Openings, Tele Counsellor Vacancies, Domestic Voice Process Job Listings, Tele Counsellor with Communication Skills, Customer Support Counsellor Positions, Voice Process Counsellor Careers, Domestic Tele Counselling Jobs, Tele Counsellor in [Your Location], Voice Process Counsellor Hiring, Tele Counsellor Job Opportunities, Domestic Voice Process Jobs, Tele Counsellor Recruitment, Customer Service Voice Process Jobs, Tele Counsellor for Graduates, Voice Process Jobs with Training, Domestic Voice Process Roles, Tele Counsellor Salary and Benefits, Voice Process Customer Service Jobs, Tele Counsellor Positions with Fixed Hours, Customer Service Tele Counsellor Opportunities, Domestic Voice Process Careers, Tele Counsellor Jobs in Call Centers, Voice Process Job Openings in [Your Location], Tele Counsellor Role in Customer Service, Voice Process Counsellor Vacancies, Tele Counsellor with Excellent Communication","3b1c6c1b-bff1-4d08-8d9e-55e2c799763f","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/images.png-1722427577848",,
f74e39b6-9465-4c74-8a1b-2c2b90eb5386,"Frankfinn Aviation Service Pvt Ltd."," Tele Sales Associate","Other","Frankfinn Aviation Service Pvt Ltd is seeking dynamic and motivated Tele Sales Associates to join our team. As a Tele Sales Associate, you will be pivotal in driving our sales efforts by generating leads, qualifying prospects, and promoting our premier aviation training programs. This role requires strong telesales experience and exceptional communication skills to engage effectively with our clients.Key Responsibilities:- Conduct outbound sales calls and follow up on leads.- Present and promote our aviation training programs to potential clients.- Achieve or exceed sales targets and KPIs.- Maintain and update customer information in the CRM system.- Address client queries and provide excellent customer service.Requirements:- **Education:** Graduate or Undergraduates (Minimum 12th Pass with result in hand).- **Experience:** Minimum 2 years in telesales (Credit Card Sales, Insurance Sales, Edutech, BDA, or related Inside Sales roles).- <strong>Age:</strong> 18 to 34 years.-<strong>- Gender:</strong> Female/Male.- <strong>Language Proficiency:</strong> Fluent in English and Hindi.Compensation: Competitive salary with a hike on the current in-hand salary.If you are passionate about telesales and eager to advance your career in the aviation industry, we encourage you to apply!","Plot -21A, Udyog Vihar phase 4, Near Genpact building., Sector 18, Gurgaon, 122015",15000,30000,"Computer","Permanent Employment (Full-time)","On Site",7500,"Fixed",20,"Open","Immediate","2024-07-31T12:14:00.000Z","2024-09-10T03:49:24.000Z","info@victaman.com",,"Day Shifts","English, Hindi",2,18,"Graduation (10 + 2 + 3)",10,34,"https://maps.app.goo.gl/6JTv9RBwEqUKY8Ge7",90,"Plot -21A, Udyog Vihar phase 4, Near Genpact building.","Sector 18","Gurgaon","122015","Tele Sales Associate Jobs, Tele Sales Careers, Telesales Executive Positions, Aviation Sales Jobs, Inside Sales Jobs, Telesales Job Openings, Frankfinn Aviation Careers, Tele Sales Specialist Role, Telesales Positions India, Tele Sales Jobs for Graduates, Sales Jobs in Aviation Industry, Telesales Jobs with Fixed Week Off, Tele Sales Associate Vacancies, Aviation Training Sales Jobs, Telesales Jobs English Hindi, Inside Sales Career Opportunities, Tele Sales Executive Hiring, Telesales Associate Frankfinn Aviation, Telesales Experience Required, Tele Sales Representative Jobs, Telesales Jobs for 12th Pass, Telesales Roles with Hike, Sales Jobs Monday to Saturday, Telesales Career Frankfinn, Tele Sales Associate Salary Hike, Telesales Jobs in Aviation Sector, Inside Sales Associate Frankfinn, Tele Sales Associate Recruitment, Telesales Jobs 18 to 34 Years, Tele Sales Jobs with Competitive Pay, Telesales Jobs for Fresh Graduates, Telesales Positions with Fixed Off","3b1c6c1b-bff1-4d08-8d9e-55e2c799763f","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/images.png-1722427577848",,
2a49aa33-1907-45cc-a71c-c285148df899,"DBS Mintek Pvt Ltd.","Accountant","BPO","Location: Baner, PuneNumber of Openings: 1Salary: ₹15,000 per monthGender Preference: FemaleExperience: Minimum 1 yearQualifications:B.Com or M.ComJob Description:We are looking for a skilled Accountant to join our team in Baner, Pune. The ideal candidate will have a strong understanding of accounting principles and practices. Key responsibilities include:Maintaining accurate financial recordsHandling accounts payable and receivablePreparing financial statementsManaging company budgets and expensesEnsuring compliance with tax regulationsUsing Tally for accounting tasksUtilizing Excel for data management and reportingTyping documents and correspondenceWorking Hours:Monday to Saturday, 10:00 AM to 7:00 PMInterview Timing:10:00 AM to 5:00 PMOffice Address:4th Floor, Anjani Palladium,Next to Prabhavee Tech Park,Baner, Pune - 411015,---------------------Location: Baner, PuneNumber of Openings: 1Salary: ₹15,000 per monthGender Preference: FemaleExperience: Minimum 1 yearQualifications:B.Com or M.ComJob Description:We are looking for a skilled Accountant to join our team in Baner, Pune. The ideal candidate will have a strong understanding of accounting principles and practices. Key responsibilities include:Maintaining accurate financial recordsHandling accounts payable and receivablePreparing financial statementsManaging company budgets and expensesEnsuring compliance with tax regulationsUsing Tally for accounting tasksUtilizing Excel for data management and reportingTyping documents and correspondenceWorking Hours:Monday to Saturday, 10:00 AM to 7:00 PMInterview Timing:10:00 AM to 5:00 PMOffice Address:4th Floor, Anjani Palladium,Next to Prabhavee Tech Park,Baner, Pune - 411015,","4th Floor, Anjani Palladium,, Next to Prabhavee Tech Park,, Pune, 411015",15000,15000,"Basic Computer Knowledge, Proficiency in Tally, Typing speed of 30 wpm, Advanced Excel skills","Permanent Employment (Full-time)","On Site",0,"Percentage",1,"Open","Immediate","2024-07-24T10:48:02.000Z","2024-07-24T10:48:02.000Z","info@victaman.com",,"Day Shifts","English, Hindi, Marathi",1,18,"Graduation (10 + 2 + 3)",3,30,"*",60,"4th Floor, Anjani Palladium,","Next to Prabhavee Tech Park,","Pune","411015","","2590e4c8-e551-4dda-b770-3db74bebddab","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/dbs.png-1720785522807",,
2db32f50-2da0-487b-99c9-7d07e681ef56,"Goformeet","Content Creator Internship","Information Technology","Duration: 1-3 monthsCompensation: UnpaidRole Overview: We are seeking a talented and enthusiastic Content Creator Intern to join our team. In this role, you will be responsible for creating engaging video content that showcases Goformeet and its features. You will have the opportunity to be the face and voice of our brand, creating videos that follow current trends and resonate with our target audience.Key Responsibilities:Develop, script, and produce high-quality video content featuring yourself.Stay updated with the latest social media trends and incorporate them into your content.Collaborate with the marketing team to align content with Goformeet's branding and messaging.Edit and enhance video content to ensure it is polished and professional.Engage with the audience by responding to comments and participating in online discussions.Track and analyze video performance metrics to optimize future content.Experiment with different formats and styles to keep the content fresh and engaging.Requirements:Strong interest in social media and digital marketing.Comfortable appearing on camera and using your voice in video content.Excellent communication and presentation skills.Ability to create content that is trendy, engaging, and on-brand.Basic video editing skills (knowledge of software like Adobe Premiere Pro, Final Cut Pro, or similar is a plus).Creative mindset with a keen eye for detail.Ability to work independently and meet deadlines.What We Offer:Hands-on experience in content creation for a brand and a familiar face on social media.Opportunity to work in a fast-paced and innovative environment.Mentorship and guidance from experienced professionals.Flexible working hours and the ability to work remotely.Potential for future opportunities within the company.How to Apply: If you are passionate about creating video content and want to be a part of an exciting and growing company, we would love to hear from you! Please submit your resume, a cover letter, and links to any relevant work or social media profiles.Join us at Goformeet and help us create content that inspires and connects people worldwide!","53, HustleHub, 5th Cross Rd, near Sony World Signal, 4th Block, Koramangala, Bengaluru, 560077",10000,15000,"Content Writing, Basic Computer Knowledge","Internship","Remote",0,"Fixed",10,"Open","Immediate","2024-07-10T08:56:10.000Z","2024-09-14T13:33:12.000Z","info@victaman.com",,"Day Shifts","English, Hindi",0,18,"12th",0,34,"https://www.google.com/maps/dir//englishwizard/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3bae 15ff447f513b:0x380b124d5d2ecc8f?sa=X&ved=1t:3061&ictx=111",0,"53, HustleHub, 5th Cross Rd, near Sony World Signal, 4th Block","Koramangala","Bengaluru","560077","Internship, ContentCreator, VideoContent, SocialMedia, DigitalMarketing, VideoProduction, OnCamera, VoiceOver, ScriptWriting, VideoEditing, CreativeInternship, UnpaidInternship, RemoteInternship, MarketingInternship, SocialMediaTrends, EngagingContent, BrandBuilding, ContentMarketing, CreativeTalent, Marketing Team, VideoMetrics, AudienceEngagement, InnovativeEnvironment, Mentorship, FlexibleHours, HandsOnExperience, FutureOpportunities, ContentCreation, ProfessionalDevelopment, CareerGrowth, CreativeSkills, TrendFollowing, OnlinePresence, SocialMediaPresence, CreativeMinds, BrandVoice, MarketingStrategy, VideoFormats, SocialMediaSkills, VideoPresenter ","020f467a-f0fc-4b3c-a8bf-822218496858","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/gfm.png-1720758454906",,
82b0145f-83fe-4da9-977b-b399e27ba668,"Shaadi.com","Customer service + Renewals- VIP Service","ITES","Job Description:Shaadi.com, located in Andheri, is seeking candidates for VIP Service roles focusing on customer service and renewals. This position requires a minimum of 2 years of experience in Sales or Customer Service with a proven track record in sales, upselling, and renewals. Excellent English communication skills are essential for effectively engaging with our VIP clientele.Key Responsibilities:- Handle customer queries and issues related to VIP services.- Proactively engage with customers to ensure renewals and upsell additional services.- Maintain a high level of customer satisfaction through effective communication and service delivery.- Achieve monthly targets for renewals and sales as per company expectations.- Collaborate with internal teams to address customer needs and improve service offerings.Requirements:- HSC (Higher Secondary Certificate) passed.- Age between 24 to 40 years.- Fluent in English; proficiency in additional regional languages preferred.- Comfortable working night shifts as required (3 shifts).- Strong interpersonal skills and ability to work effectively in a team.This position offers a competitive salary ranging from 25,000 to 35,000 INR (In Hand) with 2 rotational week-offs. We are specifically looking for candidates proficient in Bengali, Gujarati, Punjabi, Telugu, Kannada, and Malayalam languages to cater to our diverse customer base. If you meet these qualifications and are passionate about delivering exceptional service in the matchmaking industry, we encourage you to apply.","Marwah Centre, 4th Floor, A & B Wing, Krishanlal Marwah Marg, Sakinaka, Andheri East, Mumbai, 400072",30000,40000,"Computer, Sales","Permanent Employment (Full-time)","On Site",8.33,"Percentage",20,"Open","Immediate","2024-07-10T08:18:14.000Z","2024-09-14T13:35:14.000Z","info@victaman.com",,"Day Shifts","English, Bengali, Gujarati, Punjabi, Telugu, Kannada, Malayalam",2,18,"12th",10,40,"https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=/maps/dir//shaadi.co m%2Bandheri%2Boffice/data%3D!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3be7c97a11e12471:0xd40 cf691beb7c52d%3Fsa%3DX%26ved%3D1t:3061%26ictx%3D111&ved=2ahUKEwj3x7OuhJyHA xU7R2wGHRIkCKQQ9Rd6BAhBEAQ&usg=AOvVaw3eBZoQwSqdxPcsytlaoZoc",90,"Marwah Centre, 4th Floor, A & B Wing, Krishanlal Marwah Marg, Sakinaka","Andheri East","Mumbai","400072","VIP service jobs Andheri Mumbai, Customer service roles Shaadi.com, Renewals executive vacancies Andheri, Sales jobs with upsell Andheri Mumbai, Client retention specialist Shaadi.com, Customer support executive Andheri, Relationship manager Shaadi.com Mumbai, Upselling jobs Andheri East, Renewals specialist Shaadi.com, Customer care jobs near Andheri, Sales executive VIP services Mumbai, Customer relationship executive Shaadi.com, Client servicing jobs Andheri Mumbai, VIP membership renewal jobs Shaadi.com, Customer retention executive Andheri, Sales associate VIP services Mumbai, Client management roles Shaadi.com, Customer success jobs Andheri Mumbai, VIP client support Shaadi.com, Membership renewal executive Andheri, Customer experience specialist Mumbai, Sales representative Shaadi.com Andheri, VIP account manager jobs Mumbai, Client engagement executive Andheri, Membership sales jobs Shaadi.com, Customer loyalty executive Andheri, Sales consultant VIP services Mumbai, Client care executive Shaadi.com, Membership retention jobs Andheri, Customer satisfaction specialist Mumbai","77b2089a-57e1-4933-a089-0ac096ffb2ff","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/shaadi.png-1720763792790",,
131401f6-9db6-4ca6-8c33-5d275ee16f2d,"Goformeet","Social Media Manager","Information Technology","Position: Digital Marketing Social Media Manager InternType: InternshipAbout Us:GoForMeet – your go-to meeting app where you can easily connect with your favorite celebrities and professionals! Hosting meetings, earning money, and growing your network has never been simpler. Say goodbye to boring free time and hello to exciting opportunities to make money online while meeting new people!Responsibilities:Develop, implement, and manage our social media strategy across various platforms (Facebook, Instagram, Twitter, LinkedIn, etc.).Create engaging and visually appealing content tailored to our audience.Monitor, analyze, and report on social media performance using analytics tools.Stay up-to-date with the latest social media best practices and technologies.Collaborate with marketing, sales, and product development teams to ensure brand consistency.Engage with our audience by responding to comments, messages, and inquiries in a timely and professional manner.Assist in the planning and execution of digital marketing campaigns.Conduct market research to identify trends and opportunities for growth.Requirements:Currently pursuing a degree in Marketing, Communications, or a related field.Strong understanding of social media platforms and their respective best practices.Excellent written and verbal communication skills.Creative mindset with a passion for digital marketing.Familiarity with social media analytics tools (e.g., Google Analytics, Hootsuite, Buffer).Ability to work independently and as part of a team.Strong organizational and time-management skills.Basic knowledge of graphic design tools (e.g., Canva, Adobe Creative Suite) is a plus.Presentation skills are a plus; ability to create and deliver compelling presentations will be highly valued.What We Offer:Hands-on experience in digital marketing and social media management.Mentorship and guidance from experienced professionals.Opportunity to work in a collaborative and innovative environment.Potential for future career opportunities within the company.Internship stipend and other perks (if applicable).How to Apply: Interested candidates should send their resume and a cover letter detailing their interest and qualifications to career@goformeet.co. Please include any relevant social media profiles or portfolios in your application. Additionally, create a reel or post for Goformeet as part of your application to showcase your creativity and social media skills.","53, HustleHub, 5th Cross Rd, near Sony World Signal, 4th Block, Koramangala, Bengaluru, 560034",3000,4000,"Graphic Designing, Digital Marketing, Basic Computer Knowledge","Internship","Remote",8.33,"Percentage",2,"Open","Immediate","2024-07-10T07:59:12.000Z","2024-07-12T05:32:36.000Z","info@victaman.com",,"Day Shifts","English, Hindi",0,18,"Graduation (10 + 2 + 3)",0,29,"https://www.google.com/maps/dir//englishwizard/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x3bae 15ff447f513b:0x380b124d5d2ecc8f?sa=X&ved=1t:3061&ictx=111",60,"53, HustleHub, 5th Cross Rd, near Sony World Signal, 4th Block","Koramangala","Bengaluru","560034","Social Media Manager in Bangalore, Digital Marketing, Content Creation, Social Media Strategy, Analytics, Engagement, Branding, Influencer Marketing, SEO, Facebook Marketing, Instagram Marketing, Twitter Marketing, LinkedIn Marketing, YouTube Marketing, TikTok Marketing, Social Media Campaigns, Community Management, Paid Advertising, Metrics, Social Listening, Conversion Rate, Audience Growth, Content Calendar, Hashtags, Social Media Trends, Viral Content, Brand Awareness, Engagement Rate, Cross-Platform, Bangalore","020f467a-f0fc-4b3c-a8bf-822218496858","https://earlyjobs-company-logo.s3.ap-south-1.amazonaws.com/gfm.png-1720758454906",,


